"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"answer"
"10.1007/s00432-021-03602-w";"33745079";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.1007/s00432-021-03602-w";"33745079";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.1007/s00432-021-03602-w";"33745079";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Treatment name 1";"regorafenib"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Treatment name 2";"cabozantinib"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Study 'number(s)' for treatment 2";"2"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Anchored comparison?";"No"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"Yes"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"overall survival"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Primary outcome: variable type";"Time-to-event"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No discussion (in the main text) of the status of prognostic factors of the variables"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.1007/s00432-021-03602-w";"33745079";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"331"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"278"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"No"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Primary outcome: treatment effect contrast";"HR"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Primary outcome: unadjusted treatment effect";"0.8"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"[0.66;0.97]"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"Primary outcome: adjusted treatment effect";"0.83"
"10.1007/s00432-021-03602-w";"33745079";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.62;1.09]"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Medical Condition of Interest Name";"unresectable hepatocellular carcinoma"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Countries of first author affiliations";"italy"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Countries of last author affiliations";"italy"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Not mentioned"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Mentioned sources of funding";"No fundings"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"No"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"1";"Patient-level data used";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"1";"Clinical Trial";"No"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"1";"Data source name (only if observational study or clinical trial without NCT)";"455 patients from 12 japanese centers from march 2018 to may 2020"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"japan"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"Patient-level data used";"No"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"Clinical Trial";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT03434379"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.1007/s11523-021-00803-8";"33638735";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Treatment name 1";"lenvatinib"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Treatment name 2";"atezolizumab + bevacizumab"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Study 'number(s)' for treatment 2";"2"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Anchored comparison?";"No"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"overall survival"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Primary outcome: variable type";"Time-to-event"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.1007/s11523-021-00803-8";"33638735";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"478"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"455"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Number of covariates adjusted for/matched on";"12"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Primary outcome: treatment effect contrast";"HR"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"Primary outcome: adjusted treatment effect";"0.59"
"10.1007/s11523-021-00803-8";"33638735";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.46;0.75]"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Medical Condition of Interest Name";"relapsing-remitting multiple sclerosis"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Countries of first author affiliations";"switzerland"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Countries of last author affiliations";"uk"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic, Pharmaceutical Industry"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Yes"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Mentioned sources of funding";"Pharmaceutical Industry"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.1007/s12325-014-0167-z";"25414048";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"No"
"10.1007/s12325-014-0167-z";"25414048";"study_information";"";"1";"Patient-level data used";"Yes"
