doi	section	n_itc	study_number	questions	answer
10.1007/s00432-021-03602-w	results	1	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.62;1.09]
10.1007/s00432-021-03602-w	results	1	NA	lb_ci	0.66
10.1007/s00432-021-03602-w	results	1	NA	ub_ci	0.97
10.1007/s00432-021-03602-w	results	1	NA	pval	NA
10.1007/s00432-021-03602-w	results	1	NA	num_pval	NA
10.1007/s00432-021-03602-w	results	1	NA	ci_cutoff	1
10.1007/s00432-021-03602-w	results	1	NA	significant	FALSE
10.1007/s00432-021-03602-w	results	1	NA	lb_ci	0.62
10.1007/s00432-021-03602-w	results	1	NA	ub_ci	1.09
10.1007/s00432-021-03602-w	results	1	NA	pval	NA
10.1007/s00432-021-03602-w	results	1	NA	num_pval	NA
10.1007/s00432-021-03602-w	results	1	NA	ci_cutoff	1
10.1007/s00432-021-03602-w	results	1	NA	significant	TRUE
10.1007/s00432-021-03602-w	study_information	NA	1	Patient-level data used	Yes
10.1007/s00432-021-03602-w	study_information	NA	1	Clinical Trial	No
10.1007/s00432-021-03602-w	study_information	NA	1	Data source name (only if observational study or clinical trial without NCT)	real-world data from unknown origin
10.1007/s00432-021-03602-w	study_information	NA	2	Patient-level data used	No
10.1007/s00432-021-03602-w	study_information	NA	2	Clinical Trial	Yes
10.1007/s00432-021-03602-w	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01908426
10.1007/s00432-021-03602-w	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s00432-021-03602-w	study_information	NA	2	Phase of the clinical trial (clinical trial only)	3
10.1007/s00432-021-03602-w	study_information	NA	2	Number of treatment arms (clinical trial only)	2 or more
10.1007/s11523-021-00803-8	general_information	NA	NA	Medical Condition of Interest Name	hepatocellular carcinoma
10.1007/s11523-021-00803-8	general_information	NA	NA	Countries of first author affiliations	italy
10.1007/s11523-021-00803-8	general_information	NA	NA	Countries of last author affiliations	italy
10.1007/s11523-021-00803-8	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Academic
10.1007/s11523-021-00803-8	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Not mentioned
10.1007/s11523-021-00803-8	general_information	NA	NA	Mentioned sources of funding	No fundings
10.1007/s11523-021-00803-8	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.1007/s11523-021-00803-8	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	No
10.1007/s11523-021-00803-8	methodology	1	NA	Treatment name 1	lenvatinib
10.1007/s11523-021-00803-8	methodology	1	NA	Study 'number(s)' for treatment 1	1
10.1007/s11523-021-00803-8	methodology	1	NA	Treatment name 2	atezolizumab + bevacizumab
10.1007/s11523-021-00803-8	methodology	1	NA	Study 'number(s)' for treatment 2	2
10.1007/s11523-021-00803-8	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1007/s11523-021-00803-8	methodology	1	NA	Anchored comparison?	No
10.1007/s11523-021-00803-8	methodology	1	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1007/s11523-021-00803-8	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	Yes
10.1007/s11523-021-00803-8	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.1007/s11523-021-00803-8	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.1007/s11523-021-00803-8	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Nothing mentioned, not reported
10.1007/s11523-021-00803-8	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	No
10.1007/s11523-021-00803-8	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	Yes
10.1007/s11523-021-00803-8	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1007/s11523-021-00803-8	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1007/s11523-021-00803-8	results	1	NA	Sample size of the population of interest in the non IPD treatment arm	336
10.1007/s11523-021-00803-8	results	1	NA	Initial sample size of the population of interest in the IPD treatment arm	455
10.1007/s11523-021-00803-8	results	1	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.1007/s11523-021-00803-8	results	1	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.1007/s11523-021-00803-8	results	1	NA	Number of covariates adjusted for/matched on	12
10.1007/s11523-021-00803-8	results	1	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1007/s11523-021-00803-8	results	1	NA	Primary outcome: treatment effect contrast	HR
10.1007/s11523-021-00803-8	results	1	NA	Direction of the treatment effect contrast: IPD treatment is:	Denominator if ratio, or rightside if difference
10.1007/s11523-021-00803-8	results	1	NA	Primary outcome: adjusted treatment effect	0.59
10.1007/s11523-021-00803-8	results	1	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.46;0.75]
10.1007/s11523-021-00803-8	results	1	NA	lb_ci	0.46
10.1007/s11523-021-00803-8	results	1	NA	ub_ci	0.75
10.1007/s11523-021-00803-8	results	1	NA	pval	NA
10.1007/s11523-021-00803-8	results	1	NA	num_pval	NA
10.1007/s11523-021-00803-8	results	1	NA	ci_cutoff	1
10.1007/s11523-021-00803-8	results	1	NA	significant	FALSE
10.1007/s11523-021-00803-8	study_information	NA	1	Patient-level data used	Yes
10.1007/s11523-021-00803-8	study_information	NA	1	Clinical Trial	No
10.1007/s11523-021-00803-8	study_information	NA	1	Data source name (only if observational study or clinical trial without NCT)	real-world data from 12 japanese centers from march 2018 to may 2020
10.1007/s11523-021-00803-8	study_information	NA	1	Country where the clinical trial/observational study was conducted (international if more than one)	japan
10.1007/s11523-021-00803-8	study_information	NA	2	Patient-level data used	No
10.1007/s11523-021-00803-8	study_information	NA	2	Clinical Trial	Yes
10.1007/s11523-021-00803-8	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT03434379
10.1007/s11523-021-00803-8	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s11523-021-00803-8	study_information	NA	2	Phase of the clinical trial (clinical trial only)	3
10.1007/s11523-021-00803-8	study_information	NA	2	Number of treatment arms (clinical trial only)	2 or more
10.1007/s12325-014-0167-z	general_information	NA	NA	Medical Condition of Interest Name	relapsing-remitting multiple sclerosis
10.1007/s12325-014-0167-z	general_information	NA	NA	Countries of first author affiliations	switzerland
10.1007/s12325-014-0167-z	general_information	NA	NA	Countries of last author affiliations	uk
10.1007/s12325-014-0167-z	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Academic, Pharmaceutical Industry
10.1007/s12325-014-0167-z	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Yes
10.1007/s12325-014-0167-z	general_information	NA	NA	Mentioned sources of funding	Pharmaceutical Industry
10.1007/s12325-014-0167-z	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.1007/s12325-014-0167-z	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	No
10.1007/s12325-014-0167-z	methodology	1	NA	Treatment name 1	fingolimod
10.1007/s12325-014-0167-z	methodology	1	NA	Study 'number(s)' for treatment 1	1;2
10.1007/s12325-014-0167-z	methodology	1	NA	Treatment name 2	dimethyl fumarate
10.1007/s12325-014-0167-z	methodology	1	NA	Study 'number(s)' for treatment 2	3;4
10.1007/s12325-014-0167-z	methodology	1	NA	Type of population-adjusted indirect comparisons performed	STC
10.1007/s12325-014-0167-z	methodology	1	NA	Anchored comparison?	Yes
10.1007/s12325-014-0167-z	methodology	1	NA	Form of the indirect comparison	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1007/s12325-014-0167-z	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1007/s12325-014-0167-z	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	no evidence of disease activity (neda)
10.1007/s12325-014-0167-z	methodology	1	NA	Primary outcome: variable type	Binary (eg rates)
10.1007/s12325-014-0167-z	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.1007/s12325-014-0167-z	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	No
10.1007/s12325-014-0167-z	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	Yes
10.1007/s12325-014-0167-z	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	Yes
10.1007/s12325-014-0167-z	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1007/s12325-014-0167-z	methodology	2	NA	Treatment name 1	fingolimod
10.1007/s12325-014-0167-z	methodology	2	NA	Study 'number(s)' for treatment 1	1;2
10.1007/s12325-014-0167-z	methodology	2	NA	Treatment name 2	teriflunomide 7 mg
10.1007/s12325-014-0167-z	methodology	2	NA	Study 'number(s)' for treatment 2	5
10.1007/s12325-014-0167-z	methodology	2	NA	Type of population-adjusted indirect comparisons performed	STC
10.1007/s12325-014-0167-z	methodology	2	NA	Anchored comparison?	Yes
10.1007/s12325-014-0167-z	methodology	2	NA	Form of the indirect comparison	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1007/s12325-014-0167-z	methodology	2	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1007/s12325-014-0167-z	methodology	2	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	no evidence of disease activity (neda)
