doi	section	n_itc	study_number	questions	answer	ttt_parsed	others	car_t_cells	atc_code	concept_class_id	concept_name	concept_code_ancestor_ATC 1st	concept_code_ancestor_ATC 2nd	concept_code_ancestor_ATC 3rd	concept_code_ancestor_ATC 4th	concept_name_ancestor_ATC 1st	concept_name_ancestor_ATC 2nd	concept_name_ancestor_ATC 3rd	concept_name_ancestor_ATC 4th
10.1007/s12325-022-02054-z	methodology	3	NA	treatment_name_ipd	tazemetostat	tazemetostat	NA	FALSE	L01XX72	ATC 5th	tazemetostat; oral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1007/s12325-022-02054-z	methodology	3	NA	treatment_name_nonipd	copanlisib	copanlisib	NA	FALSE	L01EM02	ATC 5th	copanlisib; oral	L	L01	L01E	L01EM	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Phosphatidylinositol-3-kinase (Pi3K) inhibitors
10.1007/s12325-022-02054-z	methodology	4	NA	treatment_name_ipd	tazemetostat	tazemetostat	NA	FALSE	L01XX72	ATC 5th	tazemetostat; oral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1007/s12325-022-02054-z	methodology	4	NA	treatment_name_nonipd	umbralisib	umbralisib	NA	FALSE	L01EX25	ATC 5th	umbralisib: oral	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.1007/s12325-022-02099-0	methodology	1	NA	treatment_name_ipd	transarterial radioembolization	transarterial radioembolization	procedure	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1007/s12325-022-02099-0	methodology	1	NA	treatment_name_nonipd	atezolizumab + bevacizumab	atezolizumab	NA	FALSE	L01XC32	ATC 5th	atezolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1007/s12325-022-02099-0	methodology	1	NA	treatment_name_nonipd	atezolizumab + bevacizumab	bevacizumab	NA	FALSE	L01XC07	ATC 5th	bevacizumab; ophthalmic, parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1007/s13555-021-00646-1	methodology	1	NA	treatment_name_ipd	crisaborole ointment 2	crisaborole ointment 2	NA	FALSE	D11AH06	ATC 5th	crisaborole; topical	D	D11	D11A	D11AH	DERMATOLOGICALS	OTHER DERMATOLOGICAL PREPARATIONS	OTHER DERMATOLOGICAL PREPARATIONS	Agents for dermatitis, excluding corticosteroids
10.1007/s13555-021-00646-1	methodology	1	NA	treatment_name_nonipd	pimecrolimus 1	pimecrolimus 1	NA	FALSE	D11AH02	ATC 5th	pimecrolimus; topical	D	D11	D11A	D11AH	DERMATOLOGICALS	OTHER DERMATOLOGICAL PREPARATIONS	OTHER DERMATOLOGICAL PREPARATIONS	Agents for dermatitis, excluding corticosteroids
10.1007/s13555-021-00646-1	methodology	2	NA	treatment_name_ipd	crisaborole	crisaborole	NA	FALSE	D11AH06	ATC 5th	crisaborole; topical	D	D11	D11A	D11AH	DERMATOLOGICALS	OTHER DERMATOLOGICAL PREPARATIONS	OTHER DERMATOLOGICAL PREPARATIONS	Agents for dermatitis, excluding corticosteroids
10.1007/s13555-021-00646-1	methodology	2	NA	treatment_name_nonipd	tacrolimus 0.03	tacrolimus 0.03	NA	FALSE	D11AH01	ATC 5th	tacrolimus; topical	D	D11	D11A	D11AH	DERMATOLOGICALS	OTHER DERMATOLOGICAL PREPARATIONS	OTHER DERMATOLOGICAL PREPARATIONS	Agents for dermatitis, excluding corticosteroids
10.1007/s40258-016-0271-0	methodology	1	NA	treatment_name_ipd	panobinostat + bortezomib + dexamethasone	panobinostat	NA	FALSE	L01XH03	ATC 5th	panobinostat; oral	L	L01	L01X	L01XH	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Histone deacetylase (HDAC) inhibitors
10.1007/s40258-016-0271-0	methodology	1	NA	treatment_name_ipd	panobinostat + bortezomib + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1007/s40258-016-0271-0	methodology	1	NA	treatment_name_ipd	panobinostat + bortezomib + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1007/s40258-016-0271-0	methodology	1	NA	treatment_name_nonipd	lenalidomide + dexamethasone	lenalidomide	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1007/s40258-016-0271-0	methodology	1	NA	treatment_name_nonipd	lenalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1007/s40263-013-0102-x	methodology	1	NA	treatment_name_ipd	guanfacine extended release	guanfacine extended release	NA	FALSE	C02AC02	ATC 5th	guanfacine; oral	C	C02	C02A	C02AC	CARDIOVASCULAR SYSTEM	ANTIHYPERTENSIVES	ANTIADRENERGIC AGENTS, CENTRALLY ACTING	Imidazoline receptor agonists
10.1007/s40263-013-0102-x	methodology	1	NA	treatment_name_nonipd	atomoxetine	atomoxetine	NA	FALSE	N06BA09	ATC 5th	atomoxetine; oral	N	N06	N06B	N06BA	NERVOUS SYSTEM	PSYCHOANALEPTICS	PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS	Centrally acting sympathomimetics
10.1007/s40263-019-00672-w	methodology	1	NA	treatment_name_ipd	brexanolone	brexanolone	NA	FALSE	N06AX29	NA	NA	N	N06	N06A	N06AX	NERVOUS SYSTEM	PSYCHOANALEPTICS	ANTIDEPRESSANTS	OTHER ANTIDEPRESSANTS
10.1007/s40263-019-00672-w	methodology	1	NA	treatment_name_nonipd	placebo	placebo	placebo	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1007/s40263-021-00805-0	methodology	1	NA	treatment_name_ipd	ozanimod	ozanimod	NA	FALSE	L04AA38	ATC 5th	ozanimod; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.1007/s40263-021-00805-0	methodology	1	NA	treatment_name_nonipd	dimethyl fumarate	dimethyl fumarate	NA	FALSE	L04AX07	ATC 5th	dimethyl fumarate; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1007/s40273-021-01015-8	methodology	1	NA	treatment_name_ipd	lorlatinib	lorlatinib	NA	FALSE	L01ED05	ATC 5th	lorlatinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.1007/s40273-021-01015-8	methodology	1	NA	treatment_name_nonipd	pemetrexed or docetaxel	pemetrexed	NA	FALSE	L01BA04	ATC 5th	pemetrexed; inhalant, parenteral	L	L01	L01B	L01BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Folic acid analogues
10.1007/s40273-021-01015-8	methodology	1	NA	treatment_name_nonipd	pemetrexed or docetaxel	docetaxel	NA	FALSE	L01CD02	ATC 5th	docetaxel; parenteral	L	L01	L01C	L01CD	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS	Taxanes
10.1007/s40273-021-01015-8	methodology	2	NA	treatment_name_ipd	lorlatinib	lorlatinib	NA	FALSE	L01ED05	ATC 5th	lorlatinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.1007/s40273-021-01015-8	methodology	2	NA	treatment_name_nonipd	systemic therapy	systemic therapy	supportive or standard of care	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1007/s40744-017-0070-6	methodology	1	NA	treatment_name_ipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-017-0070-6	methodology	1	NA	treatment_name_nonipd	secukinumab 150 mg	secukinumab 150 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-017-0070-6	methodology	2	NA	treatment_name_ipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-017-0070-6	methodology	2	NA	treatment_name_nonipd	secukinumab 300 mg	secukinumab 300 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-018-0106-6	methodology	1	NA	treatment_name_ipd	secukinumab 150 mg	secukinumab 150 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-018-0106-6	methodology	1	NA	treatment_name_nonipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-018-0106-6	methodology	2	NA	treatment_name_ipd	secukinumab 300 mg	secukinumab 300 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-018-0106-6	methodology	2	NA	treatment_name_nonipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-018-0106-6	methodology	3	NA	treatment_name_ipd	secukinumab 150 mg	secukinumab 150 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-018-0106-6	methodology	3	NA	treatment_name_nonipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-018-0106-6	methodology	4	NA	treatment_name_ipd	secukinumab 300 mg	secukinumab 300 mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1007/s40744-018-0106-6	methodology	4	NA	treatment_name_nonipd	adalimumab	adalimumab	NA	FALSE	L04AB04	ATC 5th	adalimumab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.1007/s40744-020-00257-w	methodology	1	NA	treatment_name_ipd	upadacitinib monotherapy	upadacitinib monotherapy	NA	FALSE	L04AA44	ATC 5th	upadacitinib; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.1007/s40744-020-00257-w	methodology	1	NA	treatment_name_nonipd	tofacitinib + methotrexate	tofacitinib	NA	FALSE	L04AA29	ATC 5th	tofacitinib; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.1007/s40744-020-00257-w	methodology	1	NA	treatment_name_nonipd	tofacitinib + methotrexate	methotrexate	NA	FALSE	L01BA01	ATC 5th	methotrexate; systemic (folic acid analog.)	L	L01	L01B	L01BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Folic acid analogues
10.1007/s40744-020-00257-w	methodology	2	NA	treatment_name_ipd	upadacitinib + methotrexate	upadacitinib	NA	FALSE	L04AA44	ATC 5th	upadacitinib; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.1007/s40744-020-00257-w	methodology	2	NA	treatment_name_ipd	upadacitinib + methotrexate	methotrexate	NA	FALSE	L01BA01	ATC 5th	methotrexate; systemic (folic acid analog.)	L	L01	L01B	L01BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Folic acid analogues
10.1007/s40744-020-00257-w	methodology	2	NA	treatment_name_nonipd	tofacitinib + methotrexate	tofacitinib	NA	FALSE	L04AA29	ATC 5th	tofacitinib; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.1007/s40744-020-00257-w	methodology	2	NA	treatment_name_nonipd	tofacitinib + methotrexate	methotrexate	NA	FALSE	L01BA01	ATC 5th	methotrexate; systemic (folic acid analog.)	L	L01	L01B	L01BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Folic acid analogues
10.1016/j.bbmt.2020.06.008	methodology	1	NA	treatment_name_ipd	axicabtagene ciloleucel	axicabtagene ciloleucel	NA	TRUE	L01XX70	ATC 5th	axicabtagene ciloleucel; parenteral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1016/j.bbmt.2020.06.008	methodology	1	NA	treatment_name_nonipd	tisagenlecleucel	tisagenlecleucel	NA	FALSE	L01XX71	ATC 5th	tisagenlecleucel; parenteral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1016/j.clgc.2020.07.006	methodology	1	NA	treatment_name_ipd	pembrolizumab	pembrolizumab	NA	FALSE	L01XC18	ATC 5th	pembrolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1016/j.clgc.2020.07.006	methodology	1	NA	treatment_name_nonipd	carboplatin + gemcitabine	carboplatin	NA	FALSE	L01XA02	ATC 5th	carboplatin; inhalant, parenteral	L	L01	L01X	L01XA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Platinum compounds
10.1016/j.clgc.2020.07.006	methodology	1	NA	treatment_name_nonipd	carboplatin + gemcitabine	gemcitabine	NA	FALSE	L01BC05	ATC 5th	gemcitabine; parenteral	L	L01	L01B	L01BC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Pyrimidine analogues
10.1016/j.clinthera.2015.09.013	methodology	1	NA	treatment_name_ipd	everolimus	everolimus	NA	FALSE	L01EG02	ATC 5th	everolimus; oral (mammalian target of rapamycin kinase inhibitors (mtor))	L	L01	L01E	L01EG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mammalian target of rapamycin (mTOR) kinase inhibitors
10.1016/j.clinthera.2015.09.013	methodology	1	NA	treatment_name_nonipd	axitinib	axitinib	NA	FALSE	L01EK01	ATC 5th	axitinib; oral	L	L01	L01E	L01EK	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_ipd	daclatasvir + sofosbuvir	daclatasvir	NA	FALSE	J05AP07	ATC 5th	daclatasvir; oral	J	J05	J05A	J05AP	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Antivirals for treatment of HCV infections
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_ipd	daclatasvir + sofosbuvir	sofosbuvir	NA	FALSE	J05AP08	ATC 5th	sofosbuvir; oral	J	J05	J05A	J05AP	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Antivirals for treatment of HCV infections
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_nonipd	sofosbuvir + ribavirin	sofosbuvir	NA	FALSE	J05AP08	ATC 5th	sofosbuvir; oral	J	J05	J05A	J05AP	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Antivirals for treatment of HCV infections
10.1016/j.clinthera.2015.12.017	methodology	1	NA	treatment_name_nonipd	sofosbuvir + ribavirin	ribavirin	NA	FALSE	J05AP01	ATC 5th	ribavirin; inhalant, oral	J	J05	J05A	J05AP	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Antivirals for treatment of HCV infections
10.1016/j.clinthera.2017.08.010	methodology	1	NA	treatment_name_ipd	pomalidomide + dexamethasone	pomalidomide	NA	FALSE	L04AX06	ATC 5th	pomalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1016/j.clinthera.2017.08.010	methodology	1	NA	treatment_name_ipd	pomalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1016/j.clinthera.2017.08.010	methodology	1	NA	treatment_name_nonipd	daratumumab	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1016/j.clinthera.2017.08.010	methodology	2	NA	treatment_name_ipd	pomalidomide + dexamethasone	pomalidomide	NA	FALSE	L04AX06	ATC 5th	pomalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1016/j.clinthera.2017.08.010	methodology	2	NA	treatment_name_ipd	pomalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1016/j.clinthera.2017.08.010	methodology	2	NA	treatment_name_nonipd	carfilzomib	carfilzomib	NA	FALSE	L01XG02	ATC 5th	carfilzomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1016/j.clinthera.2019.09.012	methodology	1	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	1	NA	treatment_name_nonipd	ibrutinib	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	2	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	2	NA	treatment_name_nonipd	bortezomib	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1016/j.clinthera.2019.09.012	methodology	3	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	3	NA	treatment_name_nonipd	lenalidomide	lenalidomide	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1016/j.clinthera.2019.09.012	methodology	4	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	4	NA	treatment_name_nonipd	temsirolimus	temsirolimus	NA	FALSE	L01EG01	ATC 5th	temsirolimus; parenteral	L	L01	L01E	L01EG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mammalian target of rapamycin (mTOR) kinase inhibitors
10.1016/j.clinthera.2019.09.012	methodology	5	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	5	NA	treatment_name_nonipd	ibrutinib + rituximab	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	5	NA	treatment_name_nonipd	ibrutinib + rituximab	rituximab	NA	FALSE	L01XC02	ATC 5th	rituximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1016/j.clinthera.2019.09.012	methodology	6	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1016/j.clinthera.2019.09.012	methodology	6	NA	treatment_name_nonipd	bendamustine + rituximab	bendamustine	NA	FALSE	L01AA09	ATC 5th	bendamustine; parenteral	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
