doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,Notes reviewer 1,Notes reviewer 2,reviewer
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NCT00150618,NCT00150618,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,3,3,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Data source name (only if observational study or clinical trial without NCT),sallee et al. (2009),NA,NA,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),usa,NA,unknown,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,3,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,3,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,3,Data source name (only if observational study or clinical trial without NCT),NA,NA,spencer et al. (2002),TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,study_information,NA,3,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Treatment name 1,NA,NA,guanfacine extended release,TRUE,NA,"Comparison of the total ADHD-RS-IV score, GXR 0.09–0.12 mg/kg/day, base case analysis

""Individual patients in the GXR trials were assigned weightings such that their  average placebo outcomes exactly matched those reported for the ATX trial.""
==> anchored-MAIC ?
==> placebo outcome = a covariate ? 3 covariates (1 total + 2 subscales) ???

weighting Method ?",NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1;2,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Treatment name 2,NA,NA,atomoxetine,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,3,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Anchored comparison?,Yes,No,Yes,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Form of the indirect comparison,Simple (ie treatments effects extracted from two studies),"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",Simple (ie treatments effects extracted from two studies),FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",Yes,Yes,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),change in adhd rating scale iv total score,the mean change from baseline in the adhd-rs-iv total score at the final on-treatment assessment prior to down-titration,the mean change from baseline in the adhd-rs-iv total score at the final on-treatment assessment prior to down-titration,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Primary outcome: variable type,NA,NA,"Continuous (count, mean, ...)",TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"Nothing mentioned, not reported",TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,84,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,82,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Number of covariates adjusted for/matched on,8,10,8,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Other(s)",TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Primary outcome: treatment effect contrast,NA,NA,Means difference,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Primary outcome: unadjusted treatment effect,NA,NA,-9.2,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,<0.01,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,Primary outcome: adjusted treatment effect,NA,NA,-7,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,<0.01,TRUE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",83,NA,83,FALSE,NA,NA,NA
10.1007/s40263-013-0102-x,23975660,results,1,NA,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",136,NA,136,FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,Medical Condition of Interest Name,chronic myeloid leukemia in chronic phase,chronic myeloid leukemia,XXXX,FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,Countries of last author affiliations,NA,NA,usa,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00471497,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00481247,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Treatment name 1,NA,NA,nilotinib,TRUE,matching treatment arms separately,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Treatment name 2,NA,NA,dasatinib,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,2,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Anchored comparison?,NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),molecular response,major molecular response by 12 months,major molecular response by 12 months,FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"Nothing mentioned, not reported",TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,259,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",NA,NA,260,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,278,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",NA,NA,282,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Number of covariates adjusted for/matched on,6,5,5,FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Covariates adjusted for/matched on in the indirect comparison,"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)","Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)","Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)",FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Primary outcome: treatment effect contrast,NA,NA,Rate difference,TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,Primary outcome: adjusted treatment effect,11.7,11.70%,11.70%,FALSE,NA,NA,NA
10.1185/03007995.2014.977992,25356603,results,1,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,0.045,TRUE,NA,NA,NA
10.2217/cer.15.33,26159375,general_information,NA,NA,Medical Condition of Interest Name,chronic genotype 1b hepatitis c,genotype 1b hepatitis c virus infection,XXXX,FALSE,NA,NA,NA
10.2217/cer.15.33,26159375,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,NA,NA,NA
10.2217/cer.15.33,26159375,general_information,NA,NA,Countries of last author affiliations,NA,NA,usa,TRUE,NA,NA,NA
